global_query_id,map_id,query_id,profile_name,difficulty_bucket,distance_bin_key,distance_min_m,distance_max_m,map_seed,query_seed,start,goal,euclidean_distance_m,teacher_success,teacher_failure_reason,teacher_time_s,teacher_expansions,teacher_path_length_m,teacher_path_pose_count,label_attempted,label_success,label_failure_reason,label_sample_count,total_segment_count,label_candidate_checks
16941,423,21,easy_d01,Easy,d12_16,12.0,16.0,20361043,20883641,"[29.400000000000002, 23.5, -2.0344439357957027]","[22.5, 9.700000000000001, -2.0344439357957027]",15.428869044748549,True,,0.6600139141082764,1,15.428869044748549,156,True,True,,1,2,41
16942,423,22,easy_d01,Easy,d16_20,16.0,20.0,20361043,20883642,"[8.1, 15.4, 0.3755705830388254]","[25.6, 22.3, 0.3755705830388254]",18.81116689628796,True,,0.9824113845825195,225,19.769540829562807,201,True,True,,3,4,160
16943,423,23,easy_d01,Easy,d20_inf,20.0,,20361043,20883643,"[11.100000000000001, 29.0, -1.196996257488718]","[20.200000000000003, 5.800000000000001, -1.196996257488718]",24.92087478400387,True,,0.8216104507446289,81,25.05305689018514,253,True,True,,3,4,151
16944,423,24,easy_d01,Easy,d08_12,8.0,12.0,20361043,20883644,"[16.5, 14.200000000000001, 1.9472866612414195]","[13.100000000000001, 22.8, 1.9472866612414195]",9.247702417357512,True,,0.7436482906341553,1,9.247702417357512,94,True,True,,1,2,10
16945,423,25,easy_d01,Easy,d12_16,12.0,16.0,20361043,20883645,"[16.7, 4.2, 2.1699716497812034]","[8.3, 16.5, 2.1699716497812034]",14.89462990476769,False,timeout,2.5010597705841064,611,0.0,0,False,False,,0,0,0
16946,423,26,easy_d01,Easy,d16_20,16.0,20.0,20361043,20883646,"[26.700000000000003, 10.3, 1.661456213995642]","[25.0, 29.0, 1.661456213995642]",18.777113729218343,True,,1.697375774383545,681,19.09961115211816,194,True,True,,5,6,282
16947,423,27,easy_d01,Easy,d20_inf,20.0,,20361043,20883647,"[27.1, 9.1, 2.3828225773803875]","[5.9, 29.200000000000003, 2.3828225773803875]",29.213866570517503,True,,0.7475814819335938,33,29.403339772598184,296,True,True,,3,4,220
16948,423,28,easy_d01,Easy,d08_12,8.0,12.0,20361043,20883648,"[1.1, 17.0, -0.540419500270584]","[11.100000000000001, 11.0, -0.540419500270584]",11.661903789690603,True,,0.7302477359771729,43,12.189416427702591,126,True,True,,1,2,25
16949,423,29,easy_d01,Easy,d12_16,12.0,16.0,20361043,20883649,"[18.900000000000002, 21.0, -2.1036402144142854]","[12.0, 9.3, -2.1036402144142854]",13.583077707206126,True,,2.3761775493621826,919,14.245479480250982,146,True,True,,1,2,35
16950,423,30,easy_d01,Easy,d16_20,16.0,20.0,20361043,20883650,"[6.300000000000001, 1.2000000000000002, 1.7068552492297675]","[4.0, 18.0, 1.7068552492297675]",16.956709586473433,False,timeout,2.502248764038086,553,0.0,0,False,False,,0,0,0
16951,423,31,easy_d01,Easy,d20_inf,20.0,,20361043,20883651,"[22.1, 28.400000000000002, -1.741662858033049]","[17.7, 2.9000000000000004, -1.741662858033049]",25.876823607235877,True,,0.8451566696166992,199,26.213174619522473,266,True,True,,4,5,216
16952,423,32,easy_d01,Easy,d08_12,8.0,12.0,20361043,20883652,"[10.700000000000001, 5.6000000000000005, 0.06079455587478893]","[22.200000000000003, 6.300000000000001, 0.06079455587478893]",11.521284650593442,True,,0.6026871204376221,1,11.521284650593442,117,True,True,,1,2,21
16953,423,33,easy_d01,Easy,d12_16,12.0,16.0,20361043,20883653,"[23.200000000000003, 12.0, 2.3858887297992544]","[12.8, 21.8, 2.3858887297992544]",14.289856542317004,True,,0.5105748176574707,9,14.360830204495851,146,True,True,,2,3,79
16954,423,34,easy_d01,Easy,d16_20,16.0,20.0,20361043,20883654,"[9.1, 4.3, 1.1211993153496407]","[17.400000000000002, 21.5, 1.1211993153496407]",19.097905644337025,True,,0.5215845108032227,1,19.097905644337025,192,True,True,,2,3,77
16955,423,35,easy_d01,Easy,d20_inf,20.0,,20361043,20883655,"[26.200000000000003, 24.1, 3.0193242496506745]","[2.6, 27.0, 3.0193242496506745]",23.777510382712485,False,timeout,2.5014688968658447,736,0.0,0,False,False,,0,0,0
16956,423,36,easy_d01,Easy,d08_12,8.0,12.0,20361043,20883656,"[19.3, 13.600000000000001, 1.1672613917802583]","[23.1, 22.5, 1.1672613917802583]",9.677293009927931,True,,0.7495002746582031,31,9.73569862379167,101,True,True,,1,2,33
16957,423,37,easy_d01,Easy,d12_16,12.0,16.0,20361043,20883657,"[18.3, 26.8, -1.2469923871938682]","[23.200000000000003, 12.200000000000001, -1.2469923871938682]",15.400324671902213,False,timeout,2.505302906036377,622,0.0,0,False,False,,0,0,0
16958,423,38,easy_d01,Easy,d16_20,16.0,20.0,20361043,20883658,"[19.8, 23.700000000000003, -1.1097326913712462]","[27.5, 8.200000000000001, -1.1097326913712462]",17.307223925286227,True,,0.796574592590332,145,17.685377088053986,180,True,True,,3,4,136
16959,423,39,easy_d01,Easy,d20_inf,20.0,,20361043,20883659,"[26.3, 2.0, 2.292451177659658]","[6.5, 24.5, 2.292451177659658]",29.971486449624084,False,timeout,2.5053367614746094,1457,0.0,0,False,False,,0,0,0
16960,424,0,easy_d00,Easy,d08_12,8.0,12.0,20361044,20884620,"[22.8, 21.200000000000003, -1.9059688939316295]","[19.700000000000003, 12.3, -1.9059688939316295]",9.42443632266673,True,,0.4859046936035156,1,9.42443632266673,96,True,True,,1,2,11
16961,424,1,easy_d00,Easy,d12_16,12.0,16.0,20361044,20884621,"[27.8, 23.5, -2.495290431674416]","[16.400000000000002, 14.9, -2.495290431674416]",14.280056022299071,True,,0.5648419857025146,1,14.280056022299071,144,True,True,,1,2,35
16962,424,2,easy_d00,Easy,d16_20,16.0,20.0,20361044,20884622,"[6.1000000000000005, 24.1, -0.345745947988512]","[24.700000000000003, 17.400000000000002, -0.345745947988512]",19.769926656414285,True,,0.827214241027832,127,20.52726656663022,208,True,True,,2,3,108
16963,424,3,easy_d00,Easy,d20_inf,20.0,,20361044,20884623,"[13.700000000000001, 21.900000000000002, -2.154025696903788]","[0.9, 2.5, -2.154025696903788]",23.242202993692317,True,,0.7796943187713623,89,24.577985737609815,249,True,True,,3,4,139
16964,424,4,easy_d00,Easy,d08_12,8.0,12.0,20361044,20884624,"[18.8, 24.3, -1.2793395323170296]","[21.5, 15.3, -1.2793395323170296]",9.396275858019495,True,,0.709099292755127,1,9.396275858019495,95,True,True,,1,2,10
16965,424,5,easy_d00,Easy,d12_16,12.0,16.0,20361044,20884625,"[23.6, 8.1, 1.872747488625146]","[19.8, 20.3, 1.872747488625146]",12.77810627597063,True,,0.6948895454406738,1,12.77810627597063,129,True,True,,1,2,27
16966,424,6,easy_d00,Easy,d16_20,16.0,20.0,20361044,20884626,"[25.3, 11.3, -3.0043395284498526]","[7.2, 8.8, -3.0043395284498526]",18.271836251455408,False,timeout,2.504864454269409,596,0.0,0,False,False,,0,0,0
16967,424,7,easy_d00,Easy,d20_inf,20.0,,20361044,20884627,"[6.4, 28.1, -0.8276265655104503]","[26.8, 5.9, -0.8276265655104503]",30.149626863362673,False,timeout,2.500378131866455,983,0.0,0,False,False,,0,0,0
16968,424,8,easy_d00,Easy,d08_12,8.0,12.0,20361044,20884628,"[23.700000000000003, 27.6, -1.091686032734505]","[27.700000000000003, 19.900000000000002, -1.091686032734505]",8.676981041814024,True,,0.6493759155273438,1,8.676981041814024,88,True,True,,1,2,7
16969,424,9,easy_d00,Easy,d12_16,12.0,16.0,20361044,20884629,"[23.700000000000003, 27.900000000000002, -2.6925960108703806]","[12.700000000000001, 22.6, -2.6925960108703806]",12.210241602851275,True,,0.6707868576049805,1,12.210241602851275,124,True,True,,1,2,25
16970,424,10,easy_d00,Easy,d16_20,16.0,20.0,20361044,20884630,"[10.200000000000001, 13.200000000000001, 0.7721830737085882]","[21.700000000000003, 24.400000000000002, 0.7721830737085882]",16.05272562526377,False,timeout,2.5058939456939697,857,0.0,0,False,False,,0,0,0
16971,424,11,easy_d00,Easy,d20_inf,20.0,,20361044,20884631,"[12.8, 9.600000000000001, 1.0014831356942349]","[24.0, 27.1, 1.0014831356942349]",20.777150911518163,False,timeout,2.5013930797576904,902,0.0,0,False,False,,0,0,0
16972,424,12,easy_d00,Easy,d08_12,8.0,12.0,20361044,20884632,"[18.400000000000002, 13.100000000000001, 1.181479604961756]","[21.6, 20.900000000000002, 1.181479604961756]",8.430895563343197,True,,0.5861358642578125,1,8.430895563343197,86,True,True,,1,2,6
16973,424,13,easy_d00,Easy,d12_16,12.0,16.0,20361044,20884633,"[16.900000000000002, 22.1, -0.9197196053504169]","[24.900000000000002, 11.600000000000001, -0.9197196053504169]",13.200378782444085,True,,0.9616682529449463,129,13.903467105709803,141,True,True,,2,3,91
16974,424,14,easy_d00,Easy,d16_20,16.0,20.0,20361044,20884634,"[17.400000000000002, 9.1, 0.8567056281827388]","[29.1, 22.6, 0.8567056281827388]",17.86448991715129,False,timeout,2.5011913776397705,854,0.0,0,False,False,,0,0,0
16975,424,15,easy_d00,Easy,d20_inf,20.0,,20361044,20884635,"[4.2, 18.2, 0.2581758664478215]","[27.3, 24.3, 0.2581758664478215]",23.891839611047118,True,,0.8931236267089844,81,24.494192195166974,247,True,True,,3,4,214
16976,424,16,easy_d00,Easy,d08_12,8.0,12.0,20361044,20884636,"[26.700000000000003, 12.100000000000001, -1.5707963267948966]","[26.700000000000003, 1.0, -1.5707963267948966]",11.100000000000001,True,,2.4718830585479736,619,11.145553971629976,113,True,True,,2,3,34
16977,424,17,easy_d00,Easy,d12_16,12.0,16.0,20361044,20884637,"[10.0, 12.700000000000001, 1.3106959430375134]","[13.3, 25.1, 1.3106959430375134]",12.831601614763452,True,,1.0294513702392578,111,13.29694136849682,136,True,True,,2,3,58
16978,424,18,easy_d00,Easy,d16_20,16.0,20.0,20361044,20884638,"[15.3, 28.8, -2.4175210013327106]","[3.2, 18.1, -2.4175210013327106]",16.152399202595262,True,,0.6298303604125977,1,16.152399202595262,163,True,True,,2,3,47
16979,424,19,easy_d00,Easy,d20_inf,20.0,,20361044,20884639,"[29.200000000000003, 5.5, 2.2441258373516133]","[15.4, 22.8, 2.2441258373516133]",22.129844102478447,False,timeout,2.5009939670562744,758,0.0,0,False,False,,0,0,0
16980,424,20,easy_d00,Easy,d08_12,8.0,12.0,20361044,20884640,"[14.9, 27.8, -2.4301335278502854]","[6.2, 20.3, -2.4301335278502854]",11.486513831445988,True,,0.6423089504241943,1,11.486513831445988,116,True,True,,1,2,21
16981,424,21,easy_d00,Easy,d12_16,12.0,16.0,20361044,20884641,"[25.1, 9.600000000000001, 1.5318549836978572]","[25.700000000000003, 25.0, 1.5318549836978572]",15.411683879446787,True,,0.5221612453460693,1,15.411683879446787,156,True,True,,1,2,41
16982,424,22,easy_d00,Easy,d16_20,16.0,20.0,20361044,20884642,"[26.6, 1.7000000000000002, 1.5146055405936596]","[27.5, 17.7, 1.5146055405936596]",16.02529250903084,True,,0.8533792495727539,185,16.09386070314559,163,True,True,,3,4,128
16983,424,23,easy_d00,Easy,d20_inf,20.0,,20361044,20884643,"[3.8000000000000003, 11.600000000000001, 0.15235347041573175]","[29.200000000000003, 15.5, 0.15235347041573175]",25.69766526359934,True,,0.6256687641143799,73,25.84805591760961,261,True,True,,4,5,292
16984,424,24,easy_d00,Easy,d08_12,8.0,12.0,20361044,20884644,"[15.9, 18.6, 0.025418253259075756]","[27.700000000000003, 18.900000000000002, 0.025418253259075756]",11.803812943282356,True,,0.7238144874572754,1,11.803812943282356,120,True,True,,1,2,23
16985,424,25,easy_d00,Easy,d12_16,12.0,16.0,20361044,20884645,"[5.2, 21.0, -0.6698438217237608]","[17.7, 11.100000000000001, -0.6698438217237608]",15.945532289641509,True,,0.6873824596405029,1,15.945532289641509,161,True,True,,1,2,43
16986,424,26,easy_d00,Easy,d16_20,16.0,20.0,20361044,20884646,"[25.1, 15.3, 2.514053700962756]","[10.9, 25.6, 2.514053700962756]",17.542234749312872,True,,0.972487211227417,409,17.982517555196345,183,True,True,,2,3,113
16987,424,27,easy_d00,Easy,d20_inf,20.0,,20361044,20884647,"[9.600000000000001, 17.900000000000002, -0.6070998723044649]","[26.3, 6.300000000000001, -0.6070998723044649]",20.333469944896272,True,,0.5871372222900391,113,20.999257605310692,213,True,True,,2,3,95
16988,424,28,easy_d00,Easy,d08_12,8.0,12.0,20361044,20884648,"[15.5, 16.2, 1.0491780296985103]","[20.5, 24.900000000000002, 1.0491780296985103]",10.034440691936947,True,,0.5561366081237793,8,10.083957998178791,103,True,True,,1,2,21
16989,424,29,easy_d00,Easy,d12_16,12.0,16.0,20361044,20884649,"[12.8, 14.600000000000001, -0.345300803517161]","[26.700000000000003, 9.600000000000001, -0.345300803517161]",14.771932845772081,True,,0.34105563163757324,1,14.771932845772081,149,True,True,,1,2,37
16990,424,30,easy_d00,Easy,d16_20,16.0,20.0,20361044,20884650,"[14.700000000000001, 13.100000000000001, 2.2662125689894217]","[2.6, 27.6, 2.2662125689894217]",18.885444130334875,True,,0.38355040550231934,1,18.885444130334875,190,True,True,,2,3,75
16991,424,31,easy_d00,Easy,d20_inf,20.0,,20361044,20884651,"[21.6, 28.400000000000002, -2.162396037130008]","[4.4, 2.8000000000000003, -2.162396037130008]",30.84153044192198,True,,1.020420789718628,161,32.16761671194012,325,True,True,,4,5,258
16992,424,32,easy_d00,Easy,d08_12,8.0,12.0,20361044,20884652,"[4.7, 13.700000000000001, -1.39292106378882]","[6.300000000000001, 4.800000000000001, -1.39292106378882]",9.042676594902641,True,,0.717066764831543,1,9.042676594902641,92,True,True,,1,2,9
16993,424,33,easy_d00,Easy,d12_16,12.0,16.0,20361044,20884653,"[13.200000000000001, 1.8, 0.36933365767362564]","[25.6, 6.6000000000000005, 0.36933365767362564]",13.29661611087573,True,,0.9929172992706299,103,13.52271839605264,138,True,True,,2,3,69
16994,424,34,easy_d00,Easy,d16_20,16.0,20.0,20361044,20884654,"[10.3, 15.5, -0.12149172391762582]","[27.5, 13.4, -0.12149172391762582]",17.327723451163454,True,,0.49050402641296387,1,17.327723451163454,175,True,True,,2,3,59
16995,424,35,easy_d00,Easy,d20_inf,20.0,,20361044,20884655,"[19.400000000000002, 5.7, 1.78896577221088]","[14.700000000000001, 26.900000000000002, 1.78896577221088]",21.714741536569118,True,,0.9286627769470215,106,21.946798023969077,223,True,True,,2,3,105
16996,424,36,easy_d00,Easy,d08_12,8.0,12.0,20361044,20884656,"[16.1, 15.100000000000001, -1.6580740397443583]","[15.4, 7.1000000000000005, -1.6580740397443583]",8.030566605165541,True,,0.49649667739868164,1,8.030566605165541,82,True,True,,1,2,4
16997,424,37,easy_d00,Easy,d12_16,12.0,16.0,20361044,20884657,"[19.700000000000003, 4.1000000000000005, -3.0017702848056]","[6.2, 2.2, -3.0017702848056]",13.633048081775407,True,,1.270310878753662,161,13.745641870320249,140,True,True,,1,2,32
16998,424,38,easy_d00,Easy,d16_20,16.0,20.0,20361044,20884658,"[1.3, 5.7, 0.6592066236244238]","[16.400000000000002, 17.400000000000002, 0.6592066236244238]",19.102355875650524,True,,0.5506267547607422,25,19.620983743446647,199,True,True,,2,3,105
16999,424,39,easy_d00,Easy,d20_inf,20.0,,20361044,20884659,"[9.0, 0.9, 1.21102063173708]","[17.2, 22.700000000000003, 1.21102063173708]",23.29120005495638,False,timeout,2.501744270324707,677,0.0,0,False,False,,0,0,0
17000,425,0,easy_d01,Easy,d08_12,8.0,12.0,20361045,20885620,"[8.3, 8.6, 2.222249554245682]","[2.2, 16.6, 2.222249554245682]",10.060318086422518,True,,0.4974551200866699,125,10.324404657323015,106,True,True,,1,2,28
17001,425,1,easy_d01,Easy,d12_16,12.0,16.0,20361045,20885621,"[29.3, 8.200000000000001, 2.030833843175703]","[23.8, 19.3, 2.030833843175703]",12.38789731956154,True,,1.6196331977844238,549,12.828349543996843,131,True,True,,2,3,68
17002,425,2,easy_d01,Easy,d16_20,16.0,20.0,20361045,20885622,"[2.2, 18.7, 0.6032298529246849]","[15.700000000000001, 28.0, 0.6032298529246849]",16.3932913107771,True,,0.7828493118286133,57,16.970603845455248,173,True,True,,2,3,55
17003,425,3,easy_d01,Easy,d20_inf,20.0,,20361045,20885623,"[2.3000000000000003, 28.8, -1.459228359060424]","[5.0, 4.7, -1.459228359060424]",24.25077318355025,False,timeout,2.5014491081237793,757,0.0,0,False,False,,0,0,0
17004,425,4,easy_d01,Easy,d08_12,8.0,12.0,20361045,20885624,"[27.900000000000002, 16.3, 2.624897514827516]","[19.1, 21.3, 2.624897514827516]",10.121264743103996,False,timeout,2.500962495803833,628,0.0,0,False,False,,0,0,0
17005,425,5,easy_d01,Easy,d12_16,12.0,16.0,20361045,20885625,"[10.9, 11.9, 2.2393581509578873]","[1.5, 23.8, 2.2393581509578873]",15.164761785138598,False,timeout,2.505629777908325,841,0.0,0,False,False,,0,0,0
17006,425,6,easy_d01,Easy,d16_20,16.0,20.0,20361045,20885626,"[28.900000000000002, 12.4, -2.445388102784078]","[15.5, 1.2000000000000002, -2.445388102784078]",17.464249196572982,True,,0.5998070240020752,57,18.344266861338298,187,True,True,,3,4,133
17007,425,7,easy_d01,Easy,d20_inf,20.0,,20361045,20885627,"[11.0, 5.300000000000001, 1.0229894525167964]","[24.3, 27.1, 1.0229894525167964]",25.536836139193124,True,,0.7927727699279785,81,25.941426698019296,263,True,True,,3,4,217
17008,425,8,easy_d01,Easy,d08_12,8.0,12.0,20361045,20885628,"[17.7, 16.400000000000002, 1.6914199953749993]","[16.5, 26.3, 1.6914199953749993]",9.972462083156795,True,,0.6831793785095215,1,9.972462083156795,101,True,True,,1,2,13
17009,425,9,easy_d01,Easy,d12_16,12.0,16.0,20361045,20885629,"[6.0, 25.700000000000003, -0.5603598769048433]","[16.2, 19.3, -0.5603598769048433]",12.041594578792296,False,timeout,2.5065298080444336,523,0.0,0,False,False,,0,0,0
17010,425,10,easy_d01,Easy,d16_20,16.0,20.0,20361045,20885630,"[21.3, 4.4, 1.3029970896056995]","[25.8, 20.8, 1.3029970896056995]",17.0061753489725,True,,0.45874810218811035,9,17.0363960128175,173,True,True,,2,3,57
17011,425,11,easy_d01,Easy,d20_inf,20.0,,20361045,20885631,"[17.5, 24.3, -2.02567223095126]","[6.300000000000001, 1.4000000000000001, -2.02567223095126]",25.49215565620138,True,,1.579993724822998,449,26.741781395376343,270,True,True,,4,5,263
17012,425,12,easy_d01,Easy,d08_12,8.0,12.0,20361045,20885632,"[20.1, 8.8, 2.429235055495464]","[11.3, 16.400000000000002, 2.429235055495464]",11.627553482998907,True,,0.6260340213775635,1,11.627553482998907,118,True,True,,1,2,22
17013,425,13,easy_d01,Easy,d12_16,12.0,16.0,20361045,20885633,"[16.5, 19.8, -1.366778347202348]","[19.5, 5.300000000000001, -1.366778347202348]",14.807092894960848,True,,0.6767575740814209,1,14.807092894960848,150,True,True,,1,2,38
17014,425,14,easy_d01,Easy,d16_20,16.0,20.0,20361045,20885634,"[4.2, 3.6, 1.2890244595215443]","[9.700000000000001, 22.6, 1.2890244595215443]",19.78004044485248,True,,1.0898864269256592,225,20.254614852367496,206,True,True,,2,3,111
17015,425,15,easy_d01,Easy,d20_inf,20.0,,20361045,20885635,"[11.8, 6.1000000000000005, 1.8551811033887555]","[6.1000000000000005, 25.6, 1.8551811033887555]",20.316003544004417,True,,1.3161499500274658,229,21.667401579265295,220,True,True,,2,3,109
17016,425,16,easy_d01,Easy,d08_12,8.0,12.0,20361045,20885636,"[5.2, 20.8, -1.8964379121381834]","[2.6, 13.100000000000001, -1.8964379121381834]",8.127115109311545,True,,0.5005404949188232,1,8.127115109311545,83,True,True,,1,2,4
17017,425,17,easy_d01,Easy,d12_16,12.0,16.0,20361045,20885637,"[4.3, 20.200000000000003, 0.393212173643483]","[17.8, 25.8, 0.393212173643483]",14.615402833996741,True,,1.1856250762939453,229,15.028987283211242,154,True,True,,3,4,86
17018,425,18,easy_d01,Easy,d16_20,16.0,20.0,20361045,20885638,"[12.700000000000001, 16.8, 0.6314534989390984]","[26.1, 26.6, 0.6314534989390984]",16.601204775557708,True,,0.7047398090362549,9,16.8118965949491,171,True,True,,2,3,53
17019,425,19,easy_d01,Easy,d20_inf,20.0,,20361045,20885639,"[23.1, 3.0, 1.9585032995298082]","[15.3, 22.1, 1.9585032995298082]",20.631286920597077,True,,1.0826995372772217,233,21.208862618896994,215,True,True,,4,5,163
17020,425,20,easy_d01,Easy,d08_12,8.0,12.0,20361045,20885640,"[18.7, 5.800000000000001, 1.6879050713617607]","[17.3, 17.7, 1.6879050713617607]",11.982069938036581,True,,0.5399529933929443,1,11.982069938036581,121,True,True,,1,2,23
17021,425,21,easy_d01,Easy,d12_16,12.0,16.0,20361045,20885641,"[21.6, 6.7, 1.3097188757008702]","[25.1, 19.8, 1.3097188757008702]",13.55949851580065,True,,1.1454668045043945,209,13.875080917324217,142,True,True,,2,3,42
17022,425,22,easy_d01,Easy,d16_20,16.0,20.0,20361045,20885642,"[19.0, 8.5, 2.0631566693638295]","[10.9, 23.6, 2.0631566693638295]",17.13534359153618,True,,0.6402184963226318,57,17.68818744035901,180,True,True,,2,3,63
17023,425,23,easy_d01,Easy,d20_inf,20.0,,20361045,20885643,"[10.700000000000001, 2.1, 1.217571911357]","[18.0, 21.900000000000002, 1.217571911357]",21.10284341030848,True,,1.165553331375122,366,22.046619425147554,223,True,True,,2,3,105
17024,425,24,easy_d01,Easy,d08_12,8.0,12.0,20361045,20885644,"[24.6, 5.4, 1.5091461561556376]","[25.1, 13.5, 1.5091461561556376]",8.115417426109392,True,,0.3337540626525879,1,8.115417426109392,83,True,True,,1,2,4
